entity_id,entity_name,entity_type,news_id
COMPANY_Profile_1,Profile,Company,NEWS-531
COMPANY_Average_2,Average,Company,NEWS-531
COMPANY_Maximum_3,Maximum,Company,NEWS-531
COMPANY_Total_4,Total,Company,NEWS-531
COMPANY_Financial_5,Financial,Company,NEWS-531
COMPANY_COMP-9_0,COMP-9,Company,NEWS-532
COMPANY_Profile_1,Profile,Company,NEWS-532
COMPANY_Average_2,Average,Company,NEWS-532
COMPANY_Maximum_3,Maximum,Company,NEWS-532
COMPANY_Total_4,Total,Company,NEWS-532
COMPANY_Financial_5,Financial,Company,NEWS-532
COMPANY_COMP-9_0,COMP-9,Company,NEWS-533
COMPANY_Profile_1,Profile,Company,NEWS-533
COMPANY_Average_2,Average,Company,NEWS-533
COMPANY_Maximum_3,Maximum,Company,NEWS-533
COMPANY_Total_4,Total,Company,NEWS-533
COMPANY_Financial_5,Financial,Company,NEWS-533
COMPANY_COMP-9_0,COMP-9,Company,NEWS-534
COMPANY_Profile_1,Profile,Company,NEWS-534
COMPANY_Average_2,Average,Company,NEWS-534
COMPANY_Maximum_3,Maximum,Company,NEWS-534
COMPANY_Total_4,Total,Company,NEWS-534
COMPANY_Financial_5,Financial,Company,NEWS-534
COMPANY_COMP-9_0,COMP-9,Company,NEWS-535
COMPANY_Profile_1,Profile,Company,NEWS-535
COMPANY_Average_2,Average,Company,NEWS-535
COMPANY_Maximum_3,Maximum,Company,NEWS-535
COMPANY_Total_4,Total,Company,NEWS-535
COMPANY_Financial_5,Financial,Company,NEWS-535
COMPANY_COMP-9_0,COMP-9,Company,NEWS-536
COMPANY_Profile_1,Profile,Company,NEWS-536
COMPANY_Average_2,Average,Company,NEWS-536
COMPANY_Maximum_3,Maximum,Company,NEWS-536
COMPANY_Total_4,Total,Company,NEWS-536
COMPANY_Financial_5,Financial,Company,NEWS-536
COMPANY_COMP-9_0,COMP-9,Company,NEWS-537
COMPANY_Profile_1,Profile,Company,NEWS-537
COMPANY_Average_2,Average,Company,NEWS-537
COMPANY_Maximum_3,Maximum,Company,NEWS-537
COMPANY_Total_4,Total,Company,NEWS-537
COMPANY_Financial_5,Financial,Company,NEWS-537
